,name,online_order,book_table,rate,votes,location,rest_type,cuisines,cost,menu_item
2398,304,1,0,4.2,858,78,20,1655,1800.0,632
2399,1750,1,0,2.1,252,26,29,1386,500.0,5047
2400,927,1,0,4.0,1096,78,20,1050,1300.0,2128
2401,1845,0,0,4.3,1773,65,20,43,800.0,5047
2402,2583,0,1,4.1,1327,48,21,810,2100.0,5047
2403,1337,0,0,4.3,67,65,13,480,400.0,5047
2404,1588,0,0,4.0,101,66,20,521,550.0,5047
2405,556,0,0,3.0,107,49,20,1304,800.0,5047
2406,471,0,0,3.7,145,66,22,571,1000.0,5047
2407,1123,0,0,3.7,160,76,62,235,300.0,5047
2408,1864,0,1,3.6,277,76,21,56,800.0,5047
2409,1848,0,0,2.9,46,73,20,1602,550.0,5047
2410,1413,0,0,4.1,121,66,20,1196,600.0,5047
2411,523,1,0,4.1,119,66,20,640,1000.0,0
2412,1285,1,0,3.6,118,66,20,521,500.0,1302
2413,2838,1,0,3.9,158,27,20,608,1300.0,1467
2414,174,1,0,3.7,46,61,20,1547,1000.0,3501
2415,2039,1,1,3.8,203,66,20,1258,1200.0,4834
2416,2930,1,1,4.0,188,74,21,1361,1300.0,4511
2417,1676,1,0,4.3,783,20,62,1156,300.0,5047
2418,2631,1,0,3.7,111,74,20,1196,550.0,5047
2419,1018,1,0,3.8,170,73,62,1416,250.0,5047
2420,1696,1,0,3.6,79,65,62,1552,500.0,5047
2421,1391,1,0,3.8,263,26,72,518,700.0,5047
2422,954,0,1,4.4,2039,48,21,927,1200.0,5047
2423,112,0,1,4.1,93,65,57,664,1000.0,5047
2424,409,0,0,4.1,1543,48,57,760,1200.0,5047
2425,2921,0,0,3.9,234,47,5,996,1000.0,5047
2426,2377,1,0,3.9,84,61,5,723,1500.0,5047
2427,1256,0,0,4.3,1348,66,20,286,550.0,5047
2428,2707,0,1,4.1,473,73,20,1130,800.0,5047
2429,2953,0,0,4.5,3569,76,13,338,900.0,5047
2430,536,1,1,4.4,691,49,22,8,1700.0,215
2431,2305,0,1,4.3,518,73,20,1013,1400.0,5047
2432,1107,0,0,4.3,1187,65,20,521,550.0,5047
2433,175,0,0,4.4,1896,65,30,958,400.0,5047
2434,495,0,0,4.2,162,78,13,499,750.0,5047
2435,1465,0,0,4.1,356,66,62,1181,400.0,5047
2436,1589,0,0,4.3,788,12,16,453,900.0,5047
2437,1667,0,0,3.9,80,12,62,521,500.0,5047
2438,2045,0,0,4.1,765,65,20,1376,800.0,5047
2439,1542,0,0,4.0,1443,49,33,784,500.0,5047
2440,2475,0,0,4.3,524,12,20,1153,800.0,5047
2441,1278,0,0,4.3,183,12,30,789,400.0,5047
2442,2068,1,0,4.3,1133,27,13,438,800.0,4816
2443,1351,0,0,4.0,101,76,62,1023,150.0,5047
2444,1368,0,0,4.0,47,78,13,461,750.0,5047
2445,1496,0,0,3.9,155,48,20,1230,600.0,5047
2446,2574,0,0,3.9,52,14,72,181,1200.0,5047
2447,2555,0,0,2.7,77,49,62,1235,500.0,5047
2448,552,0,0,4.0,53,15,62,1112,400.0,5047
2449,1737,0,0,3.8,95,12,62,817,500.0,5047
2450,2428,0,0,3.9,134,76,20,984,800.0,5047
2451,218,0,1,3.9,156,15,20,1446,1100.0,5047
2452,2560,0,0,4.0,209,65,20,558,500.0,5047
2453,1873,0,0,4.2,221,76,30,956,150.0,5047
2454,1304,0,0,4.1,399,74,62,1178,300.0,5047
2455,2161,0,0,3.4,10,49,62,1209,350.0,5047
2456,2219,0,0,3.8,41,65,62,210,100.0,5047
2457,317,0,0,3.4,27,49,62,1371,300.0,5047
2458,3013,0,0,3.0,53,12,62,1597,250.0,5047
2459,2775,1,0,2.8,142,20,3,181,300.0,5047
2460,2425,1,0,3.9,430,20,20,1140,550.0,5047
2461,226,1,0,3.8,69,8,20,1587,500.0,2792
2462,1048,1,0,3.5,140,12,20,1156,600.0,1884
2463,2080,1,1,3.8,198,49,20,982,1600.0,5047
2464,3148,1,1,3.8,91,15,20,1429,1800.0,991
2465,500,1,1,4.3,1048,48,20,981,1600.0,3871
2466,884,1,0,4.1,1079,8,66,320,550.0,37
2467,295,1,0,4.9,1746,8,30,767,400.0,5047
2468,3104,1,0,4.4,215,8,41,773,450.0,2616
2469,1824,1,0,3.9,64,8,63,819,250.0,5047
2470,1628,1,0,3.9,148,8,41,182,450.0,1966
2471,2008,1,0,4.2,131,8,30,956,180.0,348
2472,1419,1,0,3.9,100,8,70,1121,400.0,2867
2473,1062,1,0,3.0,40,8,30,950,200.0,4014
2474,1272,1,0,4.0,93,8,30,767,300.0,829
2475,2707,0,1,4.1,473,73,20,1130,800.0,5047
2476,1109,1,1,4.2,2840,65,22,1010,800.0,3227
2477,95,0,1,4.3,446,65,54,1124,2000.0,5047
2478,2906,0,1,4.0,1703,12,13,386,1000.0,5047
2479,1076,1,0,4.4,1087,48,1,179,600.0,905
2480,175,0,0,4.4,1896,65,30,958,400.0,5047
2481,940,0,0,4.5,232,66,30,790,1250.0,5047
2482,300,0,0,4.3,521,48,1,1504,1400.0,5047
2483,312,0,0,3.6,221,14,62,1640,300.0,5047
2484,36,1,0,4.1,41,12,30,789,150.0,2608
2485,537,1,0,4.1,114,66,13,169,700.0,3222
2486,2445,1,0,4.3,570,78,13,407,700.0,4881
2487,1542,0,0,4.0,1443,49,33,784,500.0,5047
2488,1054,1,0,4.4,69,48,62,789,300.0,3270
2489,1278,0,0,4.3,183,12,30,789,400.0,5047
2490,721,0,0,4.5,292,48,30,956,400.0,5047
2491,2713,0,1,4.1,117,78,20,644,2000.0,5047
2492,1691,1,0,4.2,432,78,14,482,700.0,5047
2493,1945,1,1,4.1,294,66,20,914,1000.0,490
2494,1153,1,0,4.2,115,49,14,350,500.0,5047
2495,118,0,0,4.0,97,78,30,175,400.0,5047
2496,1502,0,0,3.6,52,66,3,188,300.0,5047
2497,1141,1,0,4.0,78,14,64,864,350.0,697
2498,2902,1,0,4.3,116,76,30,789,400.0,4481
2499,108,1,0,4.2,231,48,2,194,300.0,3024
2500,2573,0,0,4.0,79,49,30,767,800.0,5047
2501,132,0,0,4.0,183,14,62,1121,400.0,5047
2502,3051,1,0,4.0,85,65,35,442,400.0,5047
2503,2689,1,0,3.8,59,14,69,853,300.0,5047
2504,413,0,0,4.0,100,65,30,956,150.0,5047
2505,2467,1,0,4.1,63,49,30,767,900.0,5047
2506,2519,1,0,3.9,61,73,9,214,150.0,5047
2507,3125,1,0,4.0,68,12,30,767,250.0,5047
2508,879,1,0,4.0,122,12,12,217,400.0,5047
2509,2775,1,0,2.9,46,78,3,187,400.0,5047
2510,1873,0,0,4.2,221,76,30,956,150.0,5047
2511,1508,1,0,4.0,47,66,30,773,300.0,5047
2512,317,0,0,3.4,27,49,62,1371,300.0,5047
2513,2604,1,0,4.1,49,65,29,181,500.0,5047
2514,2712,1,0,3.7,73,65,30,773,350.0,5047
2515,1060,0,0,3.9,49,65,30,175,600.0,5047
2516,308,1,0,4.1,125,49,22,658,900.0,5047
2517,1147,1,1,4.7,4657,15,59,1458,1300.0,334
2518,2918,0,0,4.1,211,20,3,188,200.0,5047
2519,854,1,0,4.3,652,15,17,427,750.0,3422
2520,439,1,0,4.2,33,15,30,787,300.0,2079
2521,705,1,1,4.3,61,8,20,1541,700.0,1246
2522,867,0,1,4.3,2651,8,5,718,1300.0,5047
2523,1140,0,1,4.4,1187,8,20,1068,1100.0,5047
2524,166,0,1,4.5,8375,8,61,20,2000.0,5047
2525,2845,0,0,4.5,1573,8,21,1547,1500.0,5047
2526,2379,0,1,4.4,256,8,54,139,1500.0,5047
2527,1931,1,1,4.0,2103,8,27,540,2000.0,3652
2528,923,1,0,4.4,2090,8,20,1402,750.0,216
2529,2709,0,1,4.2,240,8,57,31,1500.0,5047
2530,1480,1,0,4.0,48,8,20,1019,1500.0,5034
2531,1552,1,1,4.3,393,8,5,892,1600.0,707
2532,1490,1,0,4.1,1117,8,20,14,1500.0,4871
2533,2087,0,0,4.2,4422,8,26,12,1200.0,5047
2534,2021,1,1,4.0,929,8,20,1491,800.0,5047
2535,2062,0,1,4.1,548,8,60,878,1100.0,5047
2536,1130,0,0,4.0,949,8,57,1196,1100.0,5047
2537,1568,1,0,4.0,1203,8,8,663,2000.0,5047
2538,2951,0,0,4.2,618,8,13,369,500.0,5047
2539,2083,1,0,3.9,387,8,20,1474,750.0,5047
2540,1050,0,0,2.0,395,8,46,878,1500.0,5047
2541,1955,1,0,3.7,279,8,20,1272,800.0,5047
2542,2691,1,0,4.2,127,8,20,1654,700.0,5047
2543,229,0,1,4.1,373,8,20,1156,650.0,5047
2544,952,1,0,3.8,72,8,13,343,650.0,5047
2545,2737,1,0,2.9,50,8,62,1589,350.0,5047
2546,3111,0,0,4.0,162,8,62,617,400.0,5047
2547,2287,0,0,2.8,133,8,20,1440,650.0,5047
2548,2078,1,1,4.0,1021,8,20,1375,700.0,5047
2549,2683,0,0,3.9,122,8,20,1016,500.0,5047
2550,814,1,1,3.9,96,8,21,1147,1300.0,5047
2551,34,0,1,3.9,105,8,20,585,1000.0,5047
2552,1228,0,0,3.7,125,8,20,609,600.0,5047
2553,226,1,0,3.8,69,8,20,1587,500.0,5047
2554,1212,0,0,3.9,39,8,20,617,500.0,5047
2555,3036,1,0,3.9,206,8,20,1481,800.0,5047
2556,404,1,0,3.6,104,8,13,404,800.0,5047
2557,884,1,0,4.1,1079,8,66,320,550.0,5047
2558,1372,1,0,3.8,191,8,62,322,450.0,5047
2559,1824,1,0,3.9,64,8,63,819,250.0,5047
2560,2658,0,0,4.0,336,8,62,1669,300.0,5047
2561,3053,1,0,3.7,123,8,43,558,400.0,5047
2562,2569,0,0,2.7,61,8,62,1507,600.0,5047
2563,1719,1,0,3.7,184,8,62,322,500.0,4083
2564,1226,1,0,4.2,93,8,62,1561,300.0,5047
2565,1169,0,0,3.4,8,8,62,1156,450.0,5047
2566,453,1,0,3.5,89,8,41,323,600.0,1413
2567,2699,0,1,4.4,4575,49,46,156,1700.0,5047
2568,684,1,1,4.2,4732,12,20,1206,1500.0,4694
2569,1974,0,1,4.5,2194,66,20,1103,1800.0,5047
2570,713,0,0,4.7,3894,65,54,647,1500.0,5047
2571,906,1,1,4.3,3126,49,20,1416,1500.0,4492
2572,2451,0,1,4.2,3116,48,46,624,2500.0,5047
2573,1442,0,1,4.4,858,48,37,148,3000.0,5047
2574,1326,0,1,4.4,2115,48,37,1314,2200.0,5047
2575,2400,1,1,4.4,2229,48,39,1014,3000.0,4760
2576,1845,0,0,4.3,1773,65,20,43,800.0,5047
2577,3113,0,1,4.6,2339,49,37,525,2800.0,5047
2578,1256,0,0,4.3,1348,66,20,286,550.0,5047
2579,433,0,0,4.6,2259,12,13,495,1100.0,5047
2580,2888,1,1,4.0,1912,49,20,1663,2100.0,808
2581,949,0,0,4.4,2392,48,25,1124,1500.0,5047
2582,2225,0,0,4.6,979,49,37,1654,3000.0,5047
2583,1161,0,1,4.5,5262,76,21,5,2500.0,5047
2584,1429,0,1,4.5,674,65,37,1086,3500.0,5047
2585,1620,1,1,4.6,1211,76,21,146,1700.0,5047
2586,253,0,1,4.2,2212,65,55,694,1700.0,5047
2587,681,1,0,4.3,7544,12,46,33,1500.0,5047
2588,954,0,1,4.4,2039,48,21,927,1200.0,5047
2589,1970,1,1,4.4,1110,12,21,208,1200.0,5047
2590,2473,1,1,4.4,3651,48,23,1464,1300.0,5047
2591,2939,0,1,4.6,1082,66,20,802,1500.0,5047
2592,2708,0,0,4.3,606,76,60,671,1300.0,5047
2593,563,0,1,4.3,149,78,37,18,2800.0,5047
2594,2583,0,1,4.1,1327,48,21,810,2100.0,5047
2595,477,1,1,4.3,2664,49,13,406,1200.0,2502
2596,2707,0,1,4.1,473,73,20,1130,800.0,5047
2597,2315,0,1,4.1,2044,27,20,1375,1600.0,5047
2598,2715,1,1,4.3,3484,48,61,646,1700.0,5047
2599,2464,1,0,4.6,2490,48,20,809,1600.0,5047
2600,2508,0,1,4.3,755,48,40,1411,3000.0,5047
2601,565,0,1,4.2,167,12,20,1580,1000.0,5047
2602,2447,0,1,4.2,1418,49,60,667,1500.0,5047
2603,1109,1,1,4.2,2840,65,22,1010,800.0,5047
2604,95,0,1,4.3,446,65,54,1124,2000.0,5047
2605,2101,1,1,4.3,2040,49,20,1627,1500.0,5047
2606,1502,0,0,3.9,2322,76,20,1591,700.0,5047
2607,2324,0,0,4.3,1028,48,46,1114,1500.0,5047
2608,12,0,1,4.3,595,27,21,149,2500.0,5047
2609,2834,1,1,4.2,2923,12,20,970,1000.0,5047
2610,2638,1,1,3.9,1361,49,37,1156,2100.0,1898
2611,2235,1,1,4.4,484,76,5,1124,1900.0,5047
2612,1645,1,1,4.5,1394,12,21,558,1700.0,5047
2613,1163,0,1,4.3,666,65,20,1013,2000.0,5047
2614,559,0,1,4.6,1423,48,37,1623,2200.0,5047
2615,2195,1,1,4.3,763,48,20,1494,1400.0,5047
2616,2942,1,1,4.4,1867,48,20,1009,1500.0,5047
2617,1734,1,0,4.3,2177,65,20,239,600.0,5047
2618,846,1,0,3.9,74,49,20,255,800.0,5047
2619,2953,0,0,4.5,3614,76,13,338,900.0,5047
2620,2479,0,1,4.4,282,65,5,125,1200.0,5047
2621,536,1,1,4.4,737,49,22,8,1700.0,5047
2622,2924,0,1,4.2,149,78,37,988,2500.0,5047
2623,266,0,1,4.4,1094,78,20,1325,1600.0,5047
2624,1196,0,0,4.3,1773,12,46,711,1300.0,5047
2625,1642,1,1,4.1,875,65,20,1534,1400.0,5047
2626,2950,0,1,4.4,189,48,21,1225,1000.0,5047
2627,2906,0,1,4.1,1769,12,13,386,1000.0,5047
2628,1709,0,0,4.4,2662,12,13,332,600.0,5047
2629,743,0,1,4.3,695,66,37,805,2500.0,5047
2630,2305,0,1,4.3,548,73,20,1013,1400.0,5047
2631,1369,1,0,3.9,377,49,70,1121,200.0,5047
2632,635,0,1,4.5,340,49,20,965,1500.0,5047
2633,93,0,1,4.5,583,48,37,965,4000.0,5047
2634,1107,0,0,4.3,1199,65,20,521,550.0,5047
2635,1566,0,0,4.3,701,49,37,812,3000.0,5047
2636,213,0,1,3.8,64,49,20,167,1500.0,5047
2637,249,0,1,4.2,484,65,46,878,3000.0,5047
2638,1496,0,0,4.1,1022,65,20,1231,500.0,5047
2639,2878,0,1,4.2,347,48,21,1375,1000.0,5047
2640,893,0,0,4.3,2319,12,5,885,1100.0,5047
2641,326,1,0,4.0,787,12,20,42,650.0,5047
2642,561,0,1,4.3,284,76,5,1104,1200.0,5047
2643,505,0,1,4.1,565,49,22,1349,2500.0,5047
2644,212,0,0,4.3,456,48,25,173,1500.0,5047
2645,2313,0,1,4.4,186,49,37,1100,2000.0,5047
2646,506,0,1,4.2,2074,48,20,807,1500.0,5047
2647,257,0,1,4.1,209,49,60,690,1000.0,5047
2648,2836,1,1,4.2,2270,76,21,815,1400.0,2946
2649,2552,0,0,4.3,687,48,20,1658,1500.0,5047
2650,2272,0,0,4.2,1279,12,57,697,1100.0,5047
2651,1842,1,0,3.9,117,78,20,513,600.0,668
2652,2861,1,1,4.3,500,48,21,558,1300.0,1564
2653,566,1,1,4.2,980,78,21,913,1000.0,2929
2654,927,1,0,4.0,1096,78,20,1050,1300.0,2128
2655,2461,1,0,4.3,3547,12,13,459,650.0,4501
2656,2806,1,1,4.4,218,76,20,1529,850.0,5047
2657,220,1,1,4.2,937,12,13,385,750.0,4896
2658,48,1,1,4.4,861,49,20,157,1800.0,4502
2659,2163,0,0,4.1,530,14,20,576,500.0,5047
2660,2218,0,1,4.5,550,78,20,1082,1800.0,5047
2661,15,1,1,4.0,932,12,21,22,1000.0,318
2662,1230,1,1,4.4,712,66,20,1090,1000.0,5047
2663,1643,0,1,4.6,116,66,20,521,1200.0,5047
2664,2827,0,1,4.3,612,65,37,1326,3400.0,5047
2665,495,0,0,4.2,162,78,13,499,750.0,5047
2666,304,1,0,4.2,858,78,20,1655,1800.0,632
2667,3073,0,0,4.0,53,66,37,143,2000.0,5047
2668,1755,0,1,4.1,80,78,37,1015,3000.0,5047
2669,112,0,1,4.1,93,65,57,664,1000.0,5047
2670,156,1,1,4.1,853,12,20,1534,1400.0,3313
2671,1443,0,1,4.3,355,66,37,1375,3500.0,5047
2672,1337,0,0,4.3,67,65,13,480,400.0,5047
2673,1589,0,0,4.3,788,12,16,453,900.0,5047
2674,708,0,1,3.9,680,12,21,1559,1200.0,5047
2675,2045,0,0,4.1,765,65,20,1376,800.0,5047
2676,2459,0,1,4.2,538,49,26,1404,1500.0,5047
2677,2363,0,1,4.3,325,66,20,1279,1200.0,5047
2678,910,0,1,4.3,231,66,37,1013,4000.0,5047
2679,1148,0,0,3.9,161,74,20,1196,500.0,5047
2680,537,1,0,4.1,114,66,13,169,700.0,3222
2681,2248,0,1,4.0,171,12,20,1156,1300.0,5047
2682,2232,0,1,4.1,270,65,38,1156,4000.0,5047
2683,1513,1,1,4.1,354,66,20,1549,1200.0,1036
2684,2003,1,1,4.1,450,12,20,1156,1000.0,5047
2685,2782,1,1,4.1,765,78,21,29,1200.0,225
2686,650,0,0,3.9,378,65,4,1235,1000.0,5047
2687,2445,1,0,4.3,570,78,13,407,700.0,4881
2688,2148,1,0,4.0,162,66,21,1156,1700.0,2744
2689,2685,1,0,4.3,901,78,20,1013,2000.0,3440
2690,2207,1,1,4.3,550,73,20,570,1200.0,2662
2691,500,1,1,4.3,1048,48,20,981,1600.0,3871
2692,2155,1,0,4.4,319,12,20,1375,800.0,5047
2693,1068,1,1,4.3,225,49,5,122,2000.0,3273
2694,1743,0,1,4.3,449,49,37,558,3000.0,5047
2695,1043,0,0,4.2,38,66,4,897,2000.0,5047
2696,1315,0,1,3.9,312,65,37,1347,2000.0,5047
2697,2810,0,1,4.4,424,65,38,521,3500.0,5047
2698,409,0,0,4.1,1543,48,57,760,1200.0,5047
2699,1008,1,0,4.0,113,49,20,972,1000.0,5047
2700,3096,1,0,4.1,459,12,13,345,700.0,5047
2701,2930,1,1,4.0,188,74,21,1361,1300.0,4511
2702,2475,0,0,4.3,524,12,20,1153,800.0,5047
2703,676,1,0,4.0,360,65,20,610,1000.0,4724
2704,2059,1,0,2.8,109,73,20,616,500.0,5047
2705,1675,1,0,4.0,175,78,20,266,750.0,341
2706,2995,1,0,3.9,463,78,16,340,800.0,478
2707,1707,0,1,4.4,183,48,21,1013,1800.0,5047
2708,2999,1,0,4.2,172,14,20,1151,800.0,4925
2709,1273,0,1,4.1,608,49,27,624,2800.0,5047
2710,2068,1,0,4.3,1133,27,13,438,800.0,4816
2711,901,1,0,4.2,121,48,21,1152,1000.0,5047
2712,1382,1,0,3.9,205,76,20,1235,500.0,5047
2713,3154,0,0,3.8,617,49,46,1254,3000.0,5047
2714,2750,0,1,3.9,297,73,13,455,750.0,5047
2715,1283,1,0,3.9,366,65,20,1216,800.0,5047
2716,2713,0,1,4.1,117,78,20,644,2000.0,5047
2717,693,0,0,3.9,183,78,20,1320,2200.0,5047
2718,494,1,0,3.6,95,27,16,373,650.0,1768
2719,1023,0,1,4.1,335,49,21,1050,1800.0,5047
2720,203,1,0,3.9,224,12,20,1342,950.0,5047
2721,2765,1,0,4.2,1764,76,20,625,750.0,5047
2722,1601,0,1,4.2,175,66,37,624,3000.0,5047
2723,1945,1,1,4.1,294,66,20,914,1000.0,490
2724,671,0,1,3.9,747,12,57,886,1500.0,5047
2725,1153,1,0,4.2,115,49,14,350,500.0,5047
2726,2780,1,0,4.1,54,65,20,931,400.0,5047
2727,1892,0,0,4.0,108,74,20,1196,550.0,5047
2728,481,0,0,4.2,115,78,22,1074,1000.0,5047
2729,2357,0,0,3.9,191,76,4,878,600.0,5047
2730,2019,0,0,4.0,224,65,20,1435,700.0,5047
2731,2659,0,0,4.0,58,78,20,1095,2000.0,5047
2732,2631,1,0,3.7,111,74,20,1196,550.0,5047
2733,2039,1,1,3.8,203,66,20,1258,1200.0,5047
2734,3055,0,0,2.7,402,49,57,1196,1000.0,5047
2735,1621,0,0,4.2,697,76,62,1547,300.0,5047
2736,2838,1,0,3.9,158,27,20,608,1300.0,5047
2737,2295,1,0,3.9,87,78,20,1242,500.0,5047
2738,2921,0,0,3.9,234,47,5,996,1000.0,5047
2739,2420,1,0,3.6,82,73,20,1196,500.0,5047
2740,2080,1,1,3.8,198,49,20,982,1600.0,5047
2741,2598,1,0,3.0,74,73,20,1156,500.0,4607
2742,1782,0,1,4.2,271,49,37,994,3000.0,5047
2743,2724,0,1,3.7,91,48,14,353,1000.0,5047
2744,1409,0,0,3.6,60,74,20,1423,450.0,5047
2745,523,1,0,4.1,119,66,20,640,1000.0,5047
2746,1374,1,1,3.1,58,76,62,247,400.0,5047
2747,3099,0,0,2.5,433,14,20,602,650.0,5047
2748,1588,0,0,4.0,101,66,20,521,550.0,5047
2749,1028,0,0,4.1,104,48,19,471,1200.0,5047
2750,2489,0,0,3.1,120,48,21,1304,1200.0,5047
2751,1762,0,0,2.8,253,27,20,1196,1000.0,5047
2752,868,0,0,3.7,293,65,57,1296,1000.0,5047
2753,2862,0,0,4.0,93,65,46,878,2000.0,5047
2754,2457,0,0,4.0,62,78,46,878,1500.0,5047
2755,42,1,0,3.9,184,73,20,1575,400.0,5047
2756,2689,1,0,3.8,59,14,69,853,300.0,5047
2757,2567,0,1,3.8,73,73,4,723,1200.0,5047
2758,2094,0,0,4.1,117,49,37,34,3000.0,5047
2759,2665,1,0,3.9,67,12,10,511,500.0,5047
2760,1800,1,0,4.2,382,78,13,1478,500.0,5047
2761,193,0,0,3.5,53,48,21,154,1800.0,5047
2762,261,0,0,3.9,72,48,46,1621,2500.0,5047
2763,2428,0,0,3.9,134,76,20,984,800.0,5047
2764,2607,0,0,4.1,168,49,37,521,2500.0,5047
2765,2175,1,0,2.6,307,73,20,1145,700.0,5047
2766,753,0,0,3.9,89,76,20,1393,1400.0,5047
2767,2371,1,0,2.8,296,14,20,235,600.0,5047
2768,878,1,0,3.4,122,65,13,362,600.0,5047
2769,2480,0,1,3.9,315,49,13,404,800.0,5047
2770,591,0,0,3.7,52,66,20,1423,550.0,5047
2771,292,1,0,3.8,262,66,20,604,850.0,5047
2772,1582,0,1,4.0,98,78,46,887,2400.0,5047
2773,3072,1,0,3.3,261,73,20,1196,500.0,5047
2774,2221,0,1,3.8,108,78,4,1196,1400.0,5047
2775,1942,0,1,3.9,100,65,20,1156,1900.0,5047
2776,556,0,0,3.0,107,49,20,1304,800.0,5047
2777,471,0,0,3.7,145,66,22,571,1000.0,5047
2778,1754,0,0,4.1,259,49,21,663,1200.0,5047
2779,3081,0,1,4.2,258,49,21,1661,1500.0,5047
2780,589,1,0,4.0,132,65,12,1652,250.0,5047
2781,483,1,0,3.8,96,78,13,420,600.0,5047
2782,1331,0,0,3.7,57,76,20,1196,700.0,5047
2783,2580,0,0,3.8,67,66,20,1547,500.0,5047
2784,1997,0,1,4.3,164,66,37,1009,3000.0,5047
2785,2560,0,0,4.0,209,65,20,558,500.0,5047
2786,706,0,0,3.8,150,12,20,624,800.0,5047
2787,1048,1,0,3.5,140,12,20,1156,600.0,5047
2788,1864,0,1,3.6,277,76,21,56,800.0,5047
2789,99,0,0,1.8,224,12,20,1304,1200.0,5047
2790,1848,0,0,2.9,46,73,20,1602,550.0,5047
2791,1929,1,1,3.8,194,76,20,274,800.0,5047
2792,2985,0,0,3.9,119,27,21,1537,800.0,5047
2793,2504,0,0,3.8,52,66,20,1314,1200.0,5047
2794,2072,0,0,3.7,32,14,20,1335,800.0,5047
2795,2656,0,0,2.2,48,65,20,1050,600.0,5047
2796,2161,0,0,3.4,10,49,62,1209,350.0,5047
2797,2481,0,0,3.8,217,48,20,976,2000.0,5047
2798,2746,1,0,3.8,260,49,13,332,700.0,5047
2799,465,1,0,3.4,50,12,20,1234,600.0,5047
2800,1314,0,0,3.7,82,49,37,965,2500.0,5047
2801,308,1,0,4.1,125,49,22,658,900.0,5047
2802,1413,0,0,4.1,121,66,20,1196,600.0,5047
2803,1662,1,1,2.2,406,49,20,1109,1000.0,5047
2804,1076,1,0,4.4,1087,48,1,179,600.0,5047
2805,78,1,0,4.0,867,48,62,1608,400.0,5047
2806,2424,0,0,4.5,174,66,62,1407,250.0,5047
2807,2732,1,0,4.4,222,49,62,319,700.0,2582
2808,1465,0,0,4.1,356,66,62,1181,400.0,5047
2809,312,0,0,3.6,221,14,62,1640,300.0,5047
2810,1667,0,0,3.9,80,12,62,521,500.0,5047
2811,1291,0,0,4.0,1217,12,62,1547,200.0,5047
2812,124,1,0,3.9,101,78,62,1156,150.0,5047
2813,36,1,0,4.1,41,12,30,789,150.0,2608
2814,2422,0,0,4.1,274,66,62,1547,150.0,5047
2815,1542,0,0,4.0,1443,49,33,784,500.0,5047
2816,3153,1,1,4.1,94,12,62,928,300.0,9
2817,1574,1,0,4.3,284,76,62,330,500.0,5047
2818,1448,0,0,4.0,102,66,62,78,300.0,5047
2819,1943,1,0,4.1,159,76,62,1451,300.0,5047
2820,1351,1,0,4.0,101,76,62,1023,150.0,5047
2821,1925,0,0,4.0,89,27,62,1568,300.0,5047
2822,2387,1,0,4.1,204,78,62,1594,250.0,5047
2823,2555,0,0,2.7,77,49,62,1235,500.0,5047
2824,2537,0,0,3.9,75,14,62,1547,150.0,5047
2825,1502,0,0,3.6,52,66,3,188,300.0,5047
2826,1209,1,0,4.0,787,66,62,90,400.0,5047
2827,819,1,0,3.9,113,73,62,861,250.0,5047
2828,1141,1,0,4.0,78,14,64,864,350.0,5047
2829,856,1,0,3.9,117,49,62,1474,800.0,5047
2830,2539,1,0,3.8,106,65,62,1561,200.0,5047
2831,3040,0,0,3.0,33,14,62,1563,400.0,5047
2832,1702,0,0,3.2,57,48,62,1531,350.0,5047
2833,2275,1,0,3.9,55,76,62,256,400.0,5047
2834,1696,1,0,3.6,79,65,62,1552,500.0,5047
2835,1737,0,0,3.8,95,12,62,817,500.0,5047
2836,1200,0,0,3.9,77,49,62,1547,200.0,5047
2837,859,1,0,3.5,62,12,62,266,400.0,5047
2838,2670,0,0,3.7,70,78,62,1502,500.0,5047
2839,1380,1,0,3.1,163,12,62,825,350.0,5047
2840,1018,1,0,3.8,170,73,62,1416,250.0,5047
2841,971,1,0,3.9,454,65,62,270,400.0,1187
2842,939,1,0,3.9,252,65,62,1190,500.0,1029
2843,3013,0,0,3.7,58,12,62,1597,250.0,5047
2844,1822,1,0,3.2,46,78,62,1156,300.0,5047
2845,1123,0,0,3.7,160,76,62,235,300.0,5047
2846,1304,0,0,4.1,399,74,62,1178,300.0,5047
2847,2294,0,0,3.8,38,14,62,531,300.0,5047
2848,2219,0,0,3.8,41,65,62,210,100.0,5047
2849,2603,1,0,3.8,113,65,30,681,500.0,5047
2850,1147,1,1,4.7,4657,15,59,1458,1300.0,5047
2851,909,1,1,4.1,612,15,20,47,1100.0,5047
2852,2047,1,1,4.5,1621,15,20,1008,1300.0,5047
2853,854,1,0,4.3,652,15,17,427,750.0,5047
2854,2449,0,1,4.0,323,15,46,1397,1300.0,5047
2855,258,1,1,4.2,474,15,20,1272,1700.0,5047
2856,2398,1,0,4.1,391,15,20,544,600.0,5047
2857,1305,1,1,4.3,858,15,22,659,1000.0,5047
2858,1807,1,0,4.2,739,15,13,406,750.0,5047
2859,2425,1,0,3.9,430,20,20,1140,550.0,5047
2860,2186,1,1,4.0,378,15,20,1243,850.0,5047
2861,2918,0,0,4.1,211,20,3,188,200.0,5047
2862,2206,1,0,3.7,162,15,20,604,700.0,5047
2863,679,1,0,3.3,201,15,20,521,700.0,5047
2864,2620,1,0,4.1,402,15,20,1378,750.0,5047
2865,3148,1,1,3.8,91,15,20,1429,1800.0,5047
2866,1982,0,1,3.7,100,61,20,1570,1600.0,5047
